file,utterance_no,start_time,end_time,text,speaker,context,pid,vid,sid,hispanic,ethnicity,gender,age,age_group,s_length
02550001-37,313,924,926,Now that's the main.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,314,926,933,"No, we can't get a family. I made more more than I'm going to.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,315,933,935,I made more good.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,316,935,936,Yeah.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,317,936,937,I don't know.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,318,937,942,"Whoa. Actually, who are you?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,319,942,944,Where and they have tons.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,320,944,953,"There you have tons. No, I want to say that.",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,321,953,955,"Oh, it's a joke.",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,322,955,988,Oh. Thank you. Like that. Like that. What's that?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,323,988,989,"Emperor six, the Emperor? Emperor?",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,324,989,990,Emperor?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,325,990,1001,"I'm Emperor. The Oh, you got it.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,326,1001,1002,You got it.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,327,1002,1004,"Oh, you got it.",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,328,1004,1005,"Oh, okay.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,329,1005,1006,"Oh, okay.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,330,1006,1011,"See you what about you, do you like Jiggles? You like your cook? You like your cook?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,331,1011,1013,You like that.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,332,1013,1014,Okay.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,333,1014,1016,Do you have any help?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,334,1016,1018,Do you have any pretty?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,335,1018,1020,Can we cook?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,336,1020,1022,"You hear? It's okay, I was going to fail.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,337,1022,1023,You're going to be on.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,338,1023,1042,You guys so independent with this project in advance. out. I'm going to give you a little bit,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,339,1042,1043,I'm going to move it.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,340,1043,1046,I'm going to give you a hand in the room.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,341,1046,1053,"I'm going to give you a little bit more room, okay?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,342,1053,1063,"I'm going to give you a little bit more room, okay? Oh, are you're making.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,343,1063,1066,"Oh, uh, all.",kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,344,1066,1068,"Oh, are you?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,345,1068,1070,All your effort.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,346,1070,1073,"Oh, are you making the print?",radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,347,1073,1077,I can't wait to see how it turns out.,radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,348,1077,1083,"Oh, that is so cool. That is so cool.",radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,349,1086,1088,That is so cool.,radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,350,1088,1090,These prints are all beautiful.,radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,351,1092,1093,Wow.,radult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,352,1093,1098,I'm doing a ghost print.,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,353,1098,1099,You can do it in a ghost print.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,354,1099,1106,"You can do your ghost print now? Alright, and then I can come hang together in a series on one of these papers.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,355,1108,1110,And then I'm going to watch the script.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,356,1110,1112,Continue to watch the script. Continue to watch the crew.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,357,1112,1114,Thank you.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,358,1114,1120,"Oh my, my, oh no.",kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,359,1120,1123,Oh no. Oh no. Oh no.,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,360,1123,1124,Oh no.,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,361,1124,1128,What are you worried about?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,362,1128,1130,What are you worried about?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,363,1130,1131,"Oh, you know what we can do?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,364,1133,1143,"We can get a wet wipe and try to wipe it off, but it probably will come out in the wash, okay?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,365,1133,1143,I do you like that you go in here?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,366,1143,1145,No.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,367,1145,1146,Mm-hmm.,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,368,1146,1148,Mm-hmm.,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,369,1148,1152,Moo me you but for?,kchild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,370,1152,1154,"[name],",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,371,1154,1156,Some of my...,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,372,1156,1162,"Hi, what's you doing there? And all done with the helmet.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,373,1162,1164,I don't know how to turn down.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,374,1164,1166,All the time.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,375,1166,1168,"I'm doing it, thank you.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,376,1168,1170,"Okay, what do you want to do with them?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,377,1170,1172,You want to try one of these prints?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,378,1172,1174,I don't want to work.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,379,1174,1175,It takes too much time.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,380,1175,1179,"They do take a lot of time, but some people really like to work on projects for a long time.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,381,1179,1182,"Please get it to two this, okay?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,382,1182,1184,"Hi, that was good.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,383,1184,1187,"Okay, [name], you need a piece of foam paper.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,384,1187,1188,Do you deny?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,385,1188,1189,"I'm doing one,",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,386,1189,1192,"I'm doing one. I would love about you. Oh, here I'll give you a lot.",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,387,1192,1195,"He's done, I have.",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,388,1195,1200,"I would love about you, great.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,389,1200,1203,"Oh, here, I'll help you.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,390,1203,1206,[name] you have a tape to that on.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,391,1206,1208,You can go because I'm still there.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,392,1208,1210,I didn't feel like that.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,393,1210,1211,10. 10.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,394,1211,1213,I was in 8 9.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,395,1213,1216,"Okay, so the first job",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,396,1216,1218,but let me show you left.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,397,1218,1219,It's to do that.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,398,1219,1223.52,You're gonna use the back of the paintbrush to make your eyes in the bulb.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,399,1223.52,1228,"You have to push pretty hard, okay? You need to make it fish out of a few feet.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,400,1228,1233,You can make it so it. So you can't do it while you draw.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,401,1233,1234,Draw a shape.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,402,1234,1236,That's not really.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,403,1236,1238,"I think. Yeah, while you draw,",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,404,1238,1240,just move this pretty hard.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,405,1240,1241,There are lines. I just move this pretty hard.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,406,1243,1245,There are some lines. There are no.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,407,1245,1246,There are no hot.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,408,1246,1273,"It doesn't have to be so, so hard, Honey! You can also try these back door if you want.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,409,1276,1282,"What are you doing when you're already said? Oh, and I see. The other.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,410,1282,1283,The other,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,411,1283,1284,The left way,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,412,1284,1292,I need I can't be. I can be.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,413,1292,1293,I know I know.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,414,1293,1294,I know.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,415,1294,1297,You should get outside down.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,416,1297,1303,There's the baby in I saw your name just the letter.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,417,1303,1304,Or I need to have a,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,418,1304,1306,or I need to have a real.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,419,1306,1308,"No,",ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,420,1308,1313,And I see the one. What you do?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,421,1313,1315,is?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,422,1315,1316,Who does it is?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,423,1316,1318,Who does it and have paid that one big too?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,424,1318,1322,What it is the best thing.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,425,1322,1325,It's absolutely good love.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,426,1325,1332,I don't for me. I'm ready.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,427,1332,1334,What do you buddy?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,428,1334,1336,Do you want to be there here?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,429,1336,1342,Do you know what I look like? What did??,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,430,1342,1343,What did it look like?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,431,1343,1345,Not his correct.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,432,1345,1346,He is a real?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,433,1346,1363,"Oh, be there? Do you do some surfing buddies? How did you get all those cups? I know you're ready for step two, okay so.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,434,1363,1365,"So you get step one now, move it over to step two.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,435,1365,1367,I'm going on my some money.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,436,1367,1369,"Okay, so you were at home last week,",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,437,1369,1370,right?,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,438,1370,1371,"Okay, so you got to put it like this. We're at home in place, right?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,439,1373,1374.6799999999998,"Okay, so you're gonna put it like this. You gonna take this thing for the grayer,",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,440,1374.6799999999998,1376.6799999999998,and you're gonna rub the ink.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,441,1376.6799999999998,1378.6799999999998,"I can fork, so it.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,442,1378.6799999999998,1379.6799999999998,I need it.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,443,1381,1383,I need change. I need more ink down here.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,444,1383,1386,You need tape.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,445,1386,1390,"You need tape, see?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,446,1390,1391,"No, it's going to. You need tape? See?",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,447,1391,1393,"No, no, it's tape.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,448,1393,1394,Is tape?,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,449,1394,1396,I'll come she did it so fast.,tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,450,1396,1398,"No, I'm sleeping yet.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,451,1398,1402,"How are you? How are you in? My parents, boys.",tadult,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
02550001-37,452,1402,1405,I'm going to be going to nine.,ochild,indoor_crafts,02550001,2,37,no,black,female,4.99,4,3469
